date,daily_sales,avg_temp,is_holiday,is_weekend,is_summer,is_monsoon,lag_1,lag_2,lag_7,lag_14,lag_30,roll_mean_7,roll_mean_14,roll_mean_30,roll_std_7,roll_std_14,day_of_week,day_name,month,quarter,day_of_year,week_of_year,year
2022-07-22,6530,23.078125,0,0,0,1,6695.0,6710.0,6896.0,7288.0,8018.0,7314.571428571428,7268.714285714285,7613.433333333333,1013.3755238710603,872.86455276435,4,Friday,7,3,203,29,2022
2022-07-23,9226,23.207,0,1,0,1,6530.0,6695.0,8742.0,8356.0,8144.0,7262.285714285715,7214.571428571428,7563.833333333333,1047.4408041007532,894.8093664003434,5,Saturday,7,3,204,29,2022
2022-07-24,9039,23.165979381443297,0,1,0,1,9226.0,6530.0,8840.0,8140.0,7931.0,7331.428571428572,7276.714285714285,7599.9,1170.1814470617846,1003.7549063829741,6,Sunday,7,3,205,29,2022
2022-07-25,6756,23.221354166666668,0,0,0,1,9039.0,9226.0,6744.0,7148.0,10005.0,7359.857142857143,7340.928571428572,7636.833333333333,1214.5165606900835,1088.417020213342,0,Monday,7,3,206,30,2022
2022-07-26,6828,22.927835051546392,0,0,0,1,6756.0,9039.0,6575.0,6288.0,10232.0,7361.571428571428,7312.928571428572,7528.533333333334,1213.5104527970132,1098.7550622468902,1,Tuesday,7,3,207,30,2022
2022-07-27,6859,23.070918367346938,0,0,0,1,6828.0,6756.0,6710.0,6886.0,8204.0,7397.714285714285,7351.5,7415.066666666667,1189.7132307529257,1069.0852847896779,2,Wednesday,7,3,208,30,2022
2022-07-28,6778,22.951020408163263,0,0,0,1,6859.0,6828.0,6695.0,6454.0,7718.0,7419.0,7349.571428571428,7370.233333333334,1176.6191680686911,1070.0135667210081,3,Thursday,7,3,209,30,2022
2022-07-29,6686,23.14639175257732,0,0,0,1,6778.0,6859.0,6530.0,6896.0,7878.0,7430.857142857143,7372.714285714285,7338.9,1168.4973867566564,1052.5143834991081,4,Friday,7,3,210,30,2022
2022-07-30,8795,23.206060606060607,0,1,0,1,6686.0,6778.0,9226.0,8742.0,7729.0,7453.142857142857,7357.714285714285,7299.166666666667,1149.7904778076459,1061.2907546634174,5,Saturday,7,3,211,30,2022
2022-07-31,8911,23.31030927835052,0,1,0,1,8795.0,6686.0,9039.0,8840.0,6492.0,7391.571428571428,7361.5,7334.7,1045.8752087992839,1066.6892525653577,6,Sunday,7,3,212,30,2022
2022-08-01,6771,22.780102040816324,0,0,0,1,8911.0,8795.0,6756.0,6744.0,9016.0,7373.285714285715,7366.571428571428,7415.333333333333,1012.8698031312964,1074.400205788226,0,Monday,8,3,213,31,2022
2022-08-02,6884,23.238659793814435,0,0,0,1,6771.0,8911.0,6828.0,6575.0,8593.0,7375.428571428572,7368.5,7340.5,1011.360940703637,1073.2202978383739,1,Tuesday,8,3,214,31,2022
2022-08-03,6358,23.65537634408602,0,0,0,1,6884.0,6771.0,6859.0,6710.0,6075.0,7383.428571428572,7390.571428571428,7283.533333333334,1006.5188948620282,1058.725700967956,2,Wednesday,8,3,215,31,2022
2022-08-04,7041,23.75,0,0,0,1,6358.0,6884.0,6778.0,6695.0,6999.0,7311.857142857143,7365.428571428572,7292.966666666666,1066.075580274277,1080.0953458116262,3,Thursday,8,3,216,31,2022
2022-08-05,7418,23.3835,0,0,0,1,7041.0,6358.0,6686.0,6530.0,7147.0,7349.428571428572,7390.142857142857,7294.366666666667,1048.6166851528474,1067.4594466909039,4,Friday,8,3,217,31,2022
2022-08-06,8612,23.21919191919192,0,1,0,1,7418.0,7041.0,8795.0,9226.0,6460.0,7454.0,7453.571428571428,7303.4,1007.1080709966824,1038.4052650605513,5,Saturday,8,3,218,31,2022
2022-08-07,8172,22.882417582417585,0,1,0,1,8612.0,7418.0,8911.0,9039.0,7288.0,7427.857142857143,7409.714285714285,7375.133333333333,968.116630124595,968.394264000686,6,Sunday,8,3,219,31,2022
2022-08-08,6748,22.98989898989899,0,0,0,1,8172.0,8612.0,6771.0,6756.0,8356.0,7322.285714285715,7347.785714285715,7404.6,806.1758936042214,879.8624174417009,0,Monday,8,3,220,32,2022
2022-08-09,6173,22.939444444444447,0,0,0,1,6748.0,8172.0,6884.0,6828.0,8140.0,7319.0,7347.214285714285,7351.0,808.8397039380919,880.278817593197,1,Tuesday,8,3,221,32,2022
2022-08-10,6802,23.04301075268817,0,0,0,1,6173.0,6748.0,6358.0,6859.0,7148.0,7217.428571428572,7300.428571428572,7285.433333333333,910.7875451393411,926.2053032326281,2,Wednesday,8,3,222,32,2022
2022-08-11,6889,22.84891304347826,1,0,0,1,6802.0,6173.0,7041.0,6778.0,6288.0,7280.857142857143,7296.357142857143,7273.9,854.6934008893503,928.4176453384571,3,Thursday,8,3,223,32,2022
2022-08-12,6821,22.792,0,0,0,1,6889.0,6802.0,7418.0,6686.0,6886.0,7259.142857142857,7304.285714285715,7293.933333333333,863.6863683404626,924.1144142093182,4,Friday,8,3,224,32,2022
2022-08-13,8692,23.18061224489796,0,1,0,1,6821.0,6889.0,8612.0,8795.0,6454.0,7173.857142857143,7313.928571428572,7291.766666666666,874.789770663294,917.8496159951249,5,Saturday,8,3,225,32,2022
2022-08-14,9052,23.173,0,1,0,1,8692.0,6821.0,8172.0,8911.0,6896.0,7185.285714285715,7306.571428571428,7366.366666666667,896.9514506158625,905.3929630731609,6,Sunday,8,3,226,32,2022
2022-08-15,10337,22.972680412371133,1,0,0,1,9052.0,8692.0,6748.0,6771.0,8742.0,7311.0,7316.642857142857,7438.233333333334,1097.5366356831375,925.1811969839895,0,Monday,8,3,227,33,2022
2022-08-16,6996,22.782653061224487,0,0,0,1,10337.0,9052.0,6173.0,6884.0,8840.0,7823.714285714285,7571.357142857143,7491.4,1539.8644652788623,1210.3401687855367,1,Tuesday,8,3,228,33,2022
2022-08-17,6696,23.12319587628866,0,0,0,1,6996.0,10337.0,6802.0,6358.0,6744.0,7941.285714285715,7579.357142857143,7429.933333333333,1419.5414417204902,1205.8091191677518,2,Wednesday,8,3,229,33,2022
2022-08-18,6645,22.99484536082474,0,0,0,1,6696.0,6996.0,6889.0,7041.0,6575.0,7926.142857142857,7603.5,7428.333333333333,1434.209820606383,1182.6349166813159,3,Thursday,8,3,230,33,2022
2022-08-19,6653,23.086458333333336,0,0,0,1,6645.0,6696.0,6821.0,7418.0,6710.0,7891.285714285715,7575.214285714285,7430.666666666667,1466.225507244783,1201.7053381674716,4,Friday,8,3,231,33,2022
2022-08-20,9164,23.060606060606062,0,1,0,1,6653.0,6645.0,8692.0,8612.0,6695.0,7867.285714285715,7520.571428571428,7428.766666666666,1487.879443400984,1226.54001874476,5,Saturday,8,3,232,33,2022
2022-08-21,8710,23.057216494845363,0,1,0,1,9164.0,6653.0,9052.0,8172.0,6530.0,7934.714285714285,7560.0,7511.066666666667,1541.222427629625,1272.3413305942863,6,Sunday,8,3,233,33,2022
2022-08-22,6749,22.905102040816324,0,0,0,1,8710.0,9164.0,10337.0,6748.0,9226.0,7885.857142857143,7598.428571428572,7583.733333333334,1504.8937314166494,1300.0699220418028,0,Monday,8,3,234,34,2022
2022-08-23,6774,23.05561224489796,0,0,0,1,6749.0,8710.0,6996.0,6173.0,9039.0,7373.285714285715,7598.5,7501.166666666667,1082.7024390055483,1300.019630029299,1,Tuesday,8,3,235,34,2022
2022-08-24,6645,22.82474226804124,0,0,0,1,6774.0,6749.0,6696.0,6802.0,6756.0,7341.571428571428,7641.428571428572,7425.666666666667,1098.728485893707,1258.5893638566804,2,Wednesday,8,3,236,34,2022
2022-08-25,6814,23.17959183673469,0,0,0,1,6645.0,6774.0,6645.0,6889.0,6828.0,7334.285714285715,7630.214285714285,7421.966666666666,1103.8797812391365,1267.3134017447046,3,Thursday,8,3,237,34,2022
2022-08-26,6659,23.2469387755102,0,0,0,1,6814.0,6645.0,6653.0,6821.0,6859.0,7358.428571428572,7624.857142857143,7421.5,1088.0261726543827,1270.8412632911686,4,Friday,8,3,238,34,2022
2022-08-27,8728,23.1921875,0,1,0,1,6659.0,6814.0,9164.0,8692.0,6778.0,7359.285714285715,7613.285714285715,7414.833333333333,1087.379987904518,1279.4321714411665,5,Saturday,8,3,239,34,2022
2022-08-28,9163,23.0171875,0,1,0,1,8728.0,6659.0,8710.0,9052.0,6686.0,7297.0,7615.857142857143,7479.833333333333,973.2762540341047,1281.8009480140229,6,Sunday,8,3,240,34,2022
2022-08-29,6768,23.238265306122447,0,0,0,1,9163.0,8728.0,6749.0,10337.0,8795.0,7361.714285714285,7623.785714285715,7562.4,1090.8461110968997,1291.6728079731026,0,Monday,8,3,241,35,2022
2022-08-30,6502,23.14270833333333,0,0,0,1,6768.0,9163.0,6774.0,6996.0,8911.0,7364.428571428572,7368.857142857143,7494.833333333333,1089.0896591714923,1043.3098114353872,1,Tuesday,8,3,242,35,2022
2022-08-31,6531,22.945833333333336,0,0,0,1,6502.0,6768.0,6645.0,6696.0,6771.0,7325.571428571428,7333.571428571428,7414.533333333334,1118.1313067111623,1065.0181446114568,2,Wednesday,8,3,243,35,2022
2022-09-01,6910,22.942021276595742,0,0,0,1,6531.0,6502.0,6814.0,6645.0,6884.0,7309.285714285715,7321.785714285715,7406.533333333334,1130.4582720126812,1073.4955969650168,3,Thursday,9,3,244,35,2022
2022-09-02,6101,23.20561797752809,0,0,0,1,6910.0,6531.0,6659.0,6653.0,6358.0,7323.0,7340.714285714285,7407.4,1124.0121588903412,1062.9284242905617,4,Friday,9,3,245,35,2022
2022-09-03,7740,22.91079545454545,0,1,0,1,6101.0,6910.0,8728.0,9164.0,7041.0,7243.285714285715,7301.285714285715,7398.833333333333,1196.4062457049856,1099.9928271494325,5,Saturday,9,3,246,35,2022
2022-09-04,9148,23.91614583333333,0,1,0,1,7740.0,6101.0,9163.0,8710.0,7418.0,7102.142857142857,7199.571428571428,7422.133333333333,1040.130348974175,973.0095828673172,6,Sunday,9,3,247,35,2022
2022-09-05,6639,23.225,0,0,0,1,9148.0,7740.0,6768.0,6749.0,8612.0,7100.0,7230.857142857143,7479.8,1035.1806605612353,1030.6456420906372,0,Monday,9,3,248,36,2022
2022-09-06,6740,23.24438775510204,0,0,0,1,6639.0,9148.0,6502.0,6774.0,8172.0,7081.571428571428,7223.0,7414.033333333334,1043.1933117664635,1035.0117056194163,1,Tuesday,9,3,249,36,2022
2022-09-07,6783,23.035204081632653,0,0,0,1,6740.0,6639.0,6531.0,6645.0,6748.0,7115.571428571428,7220.571428571428,7366.3,1024.8731396523901,1036.1855131116242,2,Wednesday,9,3,250,36,2022
2022-09-08,7203,22.858962264150943,0,0,0,1,6783.0,6740.0,6910.0,6814.0,6173.0,7151.571428571428,7230.428571428572,7367.466666666666,1005.1531984632727,1030.9320438907994,3,Thursday,9,3,251,36,2022
2022-09-09,6866,23.375252525252527,0,0,0,1,7203.0,6783.0,6101.0,6659.0,6802.0,7193.428571428572,7258.214285714285,7401.8,999.5016853650689,1024.0643893947076,4,Friday,9,3,252,36,2022
2022-09-10,9206,23.173711340206182,0,1,0,1,6866.0,7203.0,7740.0,8728.0,6889.0,7302.714285714285,7273.0,7403.933333333333,896.6816072396584,1016.2115164442035,5,Saturday,9,3,253,36,2022
2022-09-11,8628,23.123655913978496,0,1,0,1,9206.0,6866.0,9148.0,9163.0,6821.0,7512.142857142857,7307.142857142857,7481.166666666667,1150.976603957323,1075.176540576744,6,Sunday,9,3,254,36,2022
2022-09-12,7301,22.686764705882357,0,0,0,1,8628.0,9206.0,6639.0,6768.0,8692.0,7437.857142857143,7268.928571428572,7541.4,1039.1473152816848,1011.7795795440819,0,Monday,9,3,255,37,2022
2022-09-13,6649,23.2819587628866,0,0,0,1,7301.0,8628.0,6740.0,6502.0,9052.0,7532.428571428572,7307.0,7495.033333333334,982.9304582290013,1001.455863307928,1,Tuesday,9,3,256,37,2022
2022-09-14,6800,22.989690721649485,0,0,0,1,6649.0,7301.0,6783.0,6531.0,10337.0,7519.428571428572,7317.5,7414.933333333333,995.6767978185867,993.1021908839203,2,Wednesday,9,3,257,37,2022
2022-09-15,6869,22.81855670103093,0,0,0,1,6800.0,6649.0,7203.0,6910.0,6996.0,7521.857142857143,7336.714285714285,7297.033333333334,993.59975653704,979.2198958332011,3,Thursday,9,3,258,37,2022
2022-09-16,7232,23.096,0,0,0,1,6869.0,6800.0,6866.0,6101.0,6696.0,7474.142857142857,7333.785714285715,7292.8,1019.1547851972564,980.6545050331126,4,Friday,9,3,259,37,2022
2022-09-17,8665,22.899489795918367,0,1,0,1,7232.0,6869.0,9206.0,7740.0,6645.0,7526.428571428572,7414.571428571428,7310.666666666667,991.7759923730802,915.7222214258901,5,Saturday,9,3,260,37,2022
2022-09-18,8832,23.024489795918367,0,1,0,1,8665.0,7232.0,8628.0,9148.0,6653.0,7449.142857142857,7480.642857142857,7378.0,850.0285149278619,972.6120743918032,6,Sunday,9,3,261,37,2022
2022-09-19,6878,23.156122448979595,0,0,0,1,8832.0,8665.0,7301.0,6639.0,9164.0,7478.285714285715,7458.071428571428,7450.633333333333,899.252970393701,933.8348943416546,0,Monday,9,3,262,38,2022
2022-09-20,6876,22.88877551020408,0,0,0,1,6878.0,8832.0,6649.0,6740.0,8710.0,7417.857142857143,7475.142857142857,7374.433333333333,926.9382267392292,919.7885925282147,1,Tuesday,9,3,263,38,2022
2022-09-21,6778,23.189690721649484,0,0,0,1,6876.0,6878.0,6800.0,6783.0,6749.0,7450.285714285715,7484.857142857143,7313.3,899.1100626518952,912.1133412316292,2,Wednesday,9,3,264,38,2022
2022-09-22,6719,23.15867346938776,0,0,0,1,6778.0,6876.0,6869.0,7203.0,6774.0,7447.142857142857,7484.5,7314.266666666666,901.7964346368861,912.4102274070048,3,Thursday,9,3,265,38,2022
2022-09-23,6906,22.90858585858585,0,0,0,1,6719.0,6778.0,7232.0,6866.0,6645.0,7425.714285714285,7449.928571428572,7312.433333333333,919.4336507302897,932.8375622703006,4,Friday,9,3,266,38,2022
2022-09-24,8830,22.920618556701037,0,1,0,1,6906.0,6719.0,8665.0,9206.0,6814.0,7379.142857142857,7452.785714285715,7321.133333333333,938.9306734385667,930.970889288852,5,Saturday,9,3,267,38,2022
2022-09-25,8914,22.8020202020202,0,1,0,1,8830.0,6906.0,8832.0,8628.0,6659.0,7402.714285714285,7425.928571428572,7388.333333333333,977.8559393362751,880.5613999721194,6,Sunday,9,3,268,38,2022
2022-09-26,6501,22.88505154639175,0,0,0,1,8914.0,8830.0,6878.0,7301.0,8728.0,7414.428571428572,7446.357142857143,7463.5,998.1131961761365,913.3028486797646,0,Monday,9,3,269,39,2022
2022-09-27,6712,23.260309278350515,0,0,0,1,6501.0,8914.0,6876.0,6649.0,9163.0,7360.571428571428,7389.214285714285,7389.266666666666,1041.1269306449992,947.4842948624369,1,Tuesday,9,3,270,39,2022
2022-09-28,6528,23.12216494845361,0,0,0,1,6712.0,6501.0,6778.0,6800.0,6768.0,7337.142857142857,7393.714285714285,7307.566666666667,1055.5934237150532,943.8408787478875,2,Wednesday,9,3,271,39,2022
2022-09-29,6672,23.072916666666668,0,0,0,1,6528.0,6712.0,6719.0,6869.0,6502.0,7301.428571428572,7374.285714285715,7299.566666666667,1081.5735230275739,959.6691279627659,3,Thursday,9,3,272,39,2022
2022-09-30,6864,22.86134020618557,0,0,0,1,6672.0,6528.0,6906.0,7232.0,6531.0,7294.714285714285,7360.214285714285,7305.233333333334,1085.9288979618157,969.0464130006525,4,Friday,9,3,273,39,2022
2022-10-01,8744,22.86063829787234,0,1,0,0,6864.0,6672.0,8830.0,8665.0,6910.0,7288.714285714285,7333.928571428572,7316.333333333333,1088.547459428648,977.7438286716389,5,Saturday,10,4,274,39,2022
2022-10-02,12200,23.19183673469388,1,1,0,0,8744.0,6864.0,8914.0,8832.0,6101.0,7276.428571428572,7339.571428571428,7377.466666666666,1068.5544530100522,986.2081005459235,6,Sunday,10,4,275,39,2022
2022-10-03,7132,23.77244897959184,0,0,0,0,12200.0,8744.0,6501.0,6878.0,7740.0,7745.857142857143,7580.142857142857,7580.766666666666,2116.137395395314,1598.7991097716344,0,Monday,10,4,276,40,2022
2022-10-04,7590,23.7615,0,0,0,0,7132.0,12200.0,6712.0,6876.0,9148.0,7836.0,7598.285714285715,7560.5,2067.1436008818187,1591.6435834392305,1,Tuesday,10,4,277,40,2022
2022-10-05,10098,23.72204301075269,1,0,0,0,7590.0,7132.0,6528.0,6778.0,6639.0,7961.428571428572,7649.285714285715,7508.566666666667,2013.5172259128062,1578.1010705943286,2,Wednesday,10,4,278,40,2022
2022-10-06,7226,23.55360824742268,0,0,0,0,10098.0,7590.0,6672.0,6719.0,6740.0,8471.42857142857,7886.428571428572,7623.866666666667,2041.8549456432,1683.0601120160013,3,Thursday,10,4,279,40,2022
2022-10-07,7806,23.083653846153844,0,0,0,0,7226.0,10098.0,6864.0,6906.0,6783.0,8550.57142857143,7922.642857142857,7640.066666666667,1969.9548943349591,1661.3225318838688,4,Friday,10,4,280,40,2022
2022-10-08,9544,23.044,0,1,0,0,7806.0,7226.0,8744.0,8830.0,7203.0,8685.142857142857,7986.928571428572,7674.166666666667,1864.9142454432363,1636.179624532782,5,Saturday,10,4,281,40,2022
2022-10-09,9503,23.181,0,1,0,0,9544.0,7806.0,12200.0,8914.0,6866.0,8799.42857142857,8037.928571428572,7752.2,1893.4172684278876,1675.1435513359413,6,Sunday,10,4,282,40,2022
2022-10-10,7367,23.24484536082474,0,0,0,0,9503.0,9544.0,7132.0,6501.0,9206.0,8414.142857142857,8080.0,7840.1,1251.8110119038677,1705.9517983992132,0,Monday,10,4,283,41,2022
2022-10-11,7150,22.87263157894737,0,0,0,0,7367.0,9503.0,7590.0,6712.0,8628.0,8447.714285714286,8141.857142857143,7778.8,1214.2839747886599,1659.3578395151571,1,Tuesday,10,4,284,41,2022
2022-10-12,8218,23.026,0,0,0,0,7150.0,7367.0,10098.0,6528.0,7301.0,8384.857142857143,8173.142857142857,7729.533333333334,1275.9078373941377,1634.2647303271215,2,Wednesday,10,4,285,41,2022
2022-10-13,7310,22.686734693877558,0,0,0,0,8218.0,7150.0,7226.0,6672.0,6649.0,8116.285714285715,8293.857142857143,7760.1,1029.215998432083,1564.3181290233704,3,Thursday,10,4,286,41,2022
2022-10-14,7572,23.059278350515463,0,0,0,0,7310.0,8218.0,7806.0,6864.0,6800.0,8128.285714285715,8339.42857142857,7782.133333333333,1017.5291501615811,1522.1610505252827,4,Friday,10,4,287,41,2022
2022-10-15,9600,23.20969387755102,0,1,0,0,7572.0,7310.0,9544.0,8744.0,6869.0,8094.857142857143,8390.0,7807.866666666667,1033.5986372171362,1480.5642895141648,5,Saturday,10,4,288,41,2022
2022-10-16,9578,23.156632653061223,0,1,0,0,9600.0,7572.0,9503.0,12200.0,7232.0,8102.857142857143,8451.142857142857,7898.9,1046.8165118700542,1513.6142104320854,6,Sunday,10,4,289,41,2022
2022-10-17,7239,23.136458333333334,0,0,0,0,9578.0,9600.0,7367.0,7132.0,8665.0,8113.571428571428,8263.857142857143,7977.1,1063.781910158718,1126.8805722772015,0,Monday,10,4,290,42,2022
2022-10-18,7246,23.111979166666668,0,0,0,0,7239.0,9578.0,7150.0,7590.0,8832.0,8095.285714285715,8271.5,7929.566666666667,1079.734336814022,1118.9483902307418,1,Tuesday,10,4,291,42,2022
2022-10-19,7181,22.74739583333333,0,0,0,0,7246.0,7239.0,8218.0,10098.0,6878.0,8109.0,8246.92857142857,7876.7,1066.2521590443064,1138.6681467186202,2,Wednesday,10,4,292,42,2022
2022-10-20,7100,23.047916666666666,0,0,0,0,7181.0,7246.0,7310.0,7226.0,6876.0,7960.857142857143,8038.571428571428,7886.8,1119.3034185854713,1036.165543225118,3,Thursday,10,4,293,42,2022
2022-10-21,7288,22.98350515463917,0,0,0,0,7100.0,7181.0,7572.0,7806.0,6778.0,7930.857142857143,8029.571428571428,7894.266666666666,1142.2347144335627,1044.2817711625482,4,Friday,10,4,294,42,2022
2022-10-22,9550,22.821354166666666,0,1,0,0,7288.0,7100.0,9600.0,9544.0,6719.0,7890.285714285715,7992.571428571428,7911.266666666666,1161.978587623377,1061.8414856556096,5,Saturday,10,4,295,42,2022
2022-10-23,9368,22.836458333333336,0,1,0,0,9550.0,7288.0,9578.0,9503.0,6906.0,7883.142857142857,7993.0,8005.633333333333,1149.8070024387239,1062.5168233962095,6,Sunday,10,4,296,42,2022
2022-10-24,11170,23.1340206185567,1,0,0,0,9368.0,9550.0,7239.0,7367.0,8830.0,7853.142857142857,7983.357142857143,8087.7,1099.87096645794,1048.2758450201543,0,Monday,10,4,297,43,2022
2022-10-25,7166,23.0,0,0,0,0,11170.0,9368.0,7246.0,7150.0,8914.0,8414.714285714286,8255.0,8165.7,1616.329660505105,1330.9108506236098,1,Tuesday,10,4,298,43,2022
2022-10-26,7633,22.966666666666665,0,0,0,0,7166.0,11170.0,7181.0,8218.0,6501.0,8403.285714285714,8256.142857142857,8107.433333333333,1626.223100139876,1329.895476352163,2,Wednesday,10,4,299,43,2022
2022-10-27,7836,23.105555555555554,0,0,0,0,7633.0,7166.0,7100.0,7310.0,6712.0,8467.857142857143,8214.357142857143,8145.166666666667,1577.8561857333893,1340.3355841064383,3,Thursday,10,4,300,43,2022
2022-10-28,7256,23.175510204081636,0,0,0,0,7836.0,7633.0,7288.0,7572.0,6528.0,8573.0,8251.92857142857,8182.633333333333,1493.7986254289128,1320.2570533093756,4,Friday,10,4,301,43,2022
2022-10-29,9620,23.054081632653062,0,1,0,0,7256.0,7836.0,9550.0,9600.0,6672.0,8568.42857142857,8229.357142857143,8206.9,1498.4282717949036,1335.3899233005752,5,Saturday,10,4,302,43,2022
2022-10-30,9506,23.09948979591837,0,1,0,0,9620.0,7256.0,9368.0,9578.0,6864.0,8578.42857142857,8230.785714285714,8305.166666666666,1506.2837113397977,1336.9787512592152,6,Sunday,10,4,303,43,2022
2022-10-31,7437,23.21185567010309,0,0,0,0,9506.0,9620.0,11170.0,7239.0,8744.0,8598.142857142857,8225.642857142857,8393.233333333334,1519.1877685758438,1331.5252449810882,0,Monday,10,4,304,44,2022
2022-11-01,7128,21.167368421052632,0,0,0,0,7437.0,9506.0,7166.0,7246.0,12200.0,8064.857142857143,8239.785714285714,8349.666666666666,1048.0646335939682,1321.251340357153,1,Tuesday,11,4,305,44,2022
2022-11-02,8084,21.93380952380953,0,0,0,0,7128.0,7437.0,7633.0,7181.0,7132.0,8059.428571428572,8231.357142857143,8180.6,1053.58022272358,1328.435436440619,2,Wednesday,11,4,306,44,2022
2022-11-03,7668,21.6435,0,0,0,0,8084.0,7128.0,7836.0,7100.0,7590.0,8123.857142857143,8295.857142857143,8212.333333333334,1036.8134561516476,1295.0155839360891,3,Thursday,11,4,307,44,2022
2022-11-04,7336,22.41262626262626,0,0,0,0,7668.0,8084.0,7256.0,7288.0,10098.0,8099.857142857143,8336.42857142857,8214.933333333332,1046.48657079636,1263.174737549158,4,Friday,11,4,308,44,2022
2022-11-05,10500,22.107407407407408,0,1,0,0,7336.0,7668.0,9620.0,9550.0,7226.0,8111.285714285715,8339.857142857143,8122.866666666667,1036.1204425299954,1260.1717133996913,5,Saturday,11,4,309,44,2022
2022-11-06,9349,21.459793814432988,0,1,0,0,10500.0,7336.0,9506.0,9368.0,7806.0,8237.0,8407.714285714286,8232.0,1275.433390394541,1352.5398574289893,6,Sunday,11,4,310,44,2022
2022-11-07,7264,21.30765306122449,0,0,0,0,9349.0,10500.0,7437.0,11170.0,9544.0,8214.57142857143,8406.357142857143,8283.433333333332,1250.536132643755,1351.5113253825612,0,Monday,11,4,311,45,2022
2022-11-08,10848,21.6906862745098,1,0,0,0,7264.0,9349.0,7128.0,7166.0,9503.0,8189.857142857143,8127.357142857143,8207.433333333332,1270.0221032947118,1120.544552173882,1,Tuesday,11,4,312,45,2022
2022-11-09,7755,21.178217821782177,0,0,0,0,10848.0,7264.0,8084.0,7633.0,7367.0,8721.285714285714,8390.357142857143,8252.266666666666,1507.702746375606,1295.9221609543963,2,Wednesday,11,4,313,45,2022
2022-11-10,7648,21.418000000000003,0,0,0,0,7755.0,10848.0,7668.0,7836.0,7150.0,8674.285714285714,8399.07142857143,8265.2,1535.74723552691,1290.8378593459538,3,Thursday,11,4,314,45,2022
2022-11-11,7482,21.116494845360823,0,0,0,0,7648.0,7755.0,7336.0,7256.0,8218.0,8671.42857142857,8385.642857142857,8281.8,1537.9484015123069,1298.1035046525274,4,Friday,11,4,315,45,2022
2022-11-12,9249,20.67912087912088,0,1,0,0,7482.0,7648.0,10500.0,9620.0,7310.0,8692.285714285714,8401.785714285714,8257.266666666666,1517.6757135266234,1284.30688751507,5,Saturday,11,4,316,45,2022
2022-11-13,9615,21.310101010101008,0,1,0,0,9249.0,7482.0,9349.0,9506.0,7572.0,8513.57142857143,8375.285714285714,8321.9,1331.5758655496359,1260.850410731473,6,Sunday,11,4,317,45,2022
2022-11-14,7426,21.09020618556701,0,0,0,0,9615.0,9249.0,7264.0,7437.0,9600.0,8551.57142857143,8383.07142857143,8390.0,1362.819486352073,1268.6818395051123,0,Monday,11,4,318,46,2022
2022-11-15,7272,20.94183673469388,0,0,0,0,7426.0,9615.0,10848.0,7128.0,9578.0,8574.714285714286,8382.285714285714,8317.533333333333,1338.4682432150616,1269.3160743893786,1,Tuesday,11,4,319,46,2022
2022-11-16,7550,21.03214285714286,0,0,0,0,7272.0,7426.0,7755.0,8084.0,7239.0,8063.857142857143,8392.57142857143,8240.666666666666,953.1871849347272,1258.9111115615558,2,Wednesday,11,4,320,46,2022
2022-11-17,7659,21.12989690721649,0,0,0,0,7550.0,7272.0,7648.0,7668.0,7246.0,8034.571428571428,8354.42857142857,8251.033333333333,967.3027545952713,1276.9400151133837,3,Thursday,11,4,321,46,2022
2022-11-18,7250,21.05876288659794,0,0,0,0,7659.0,7550.0,7482.0,7336.0,7181.0,8036.142857142857,8353.785714285714,8264.8,966.5787480544235,1277.3143808289694,4,Friday,11,4,322,46,2022
2022-11-19,9640,21.20618556701031,0,1,0,0,7250.0,7659.0,9249.0,10500.0,7100.0,8003.0,8347.642857142857,8267.1,992.3796316598372,1282.7807299374542,5,Saturday,11,4,323,46,2022
2022-11-20,9978,21.33061224489796,0,1,0,0,9640.0,7250.0,9615.0,9349.0,7288.0,8058.857142857143,8286.214285714286,8351.766666666666,1081.227455036076,1188.9413635390242,6,Sunday,11,4,324,46,2022
2022-11-21,7386,21.392346938775507,0,0,0,0,9978.0,9640.0,7426.0,7264.0,9550.0,8110.714285714285,8331.142857142857,8441.433333333332,1173.102825030789,1242.8542124507444,0,Monday,11,4,325,47,2022
2022-11-22,7519,21.012,0,0,0,0,7386.0,9978.0,7272.0,10848.0,9368.0,8105.0,8339.857142857143,8369.3,1177.0846755154505,1235.2005042559902,1,Tuesday,11,4,326,47,2022
2022-11-23,7388,21.04639175257732,0,0,0,0,7519.0,7386.0,7550.0,7755.0,11170.0,8140.285714285715,8102.071428571428,8307.666666666666,1151.373196706966,1016.245008638365,2,Wednesday,11,4,327,47,2022
2022-11-24,7540,21.232653061224493,0,0,0,0,7388.0,7519.0,7659.0,7648.0,7166.0,8117.142857142857,8075.857142857143,8181.6,1166.7411064686928,1030.5196491347076,3,Thursday,11,4,328,47,2022
2022-11-25,7518,20.73686868686869,0,0,0,0,7540.0,7388.0,7250.0,7482.0,7633.0,8100.142857142857,8068.142857142857,8194.066666666668,1175.3641178476523,1034.3659415791276,4,Friday,11,4,329,47,2022
2022-11-26,9564,20.77680412371134,0,1,0,0,7518.0,7540.0,9640.0,9249.0,7836.0,8138.428571428572,8070.714285714285,8190.233333333334,1147.0812027551779,1032.840327861532,5,Saturday,11,4,330,47,2022
