,is_weekend,is_holiday,is_summer,is_monsoon,lag_1,lag_2,lag_7,rolling_mean_3,rolling_mean_7,rolling_std_7,roll_mean_7,roll_mean_14,day_of_week,month,day
420,0,0,0,0,7757.5,7757.5,9746.5,7733.0,7897.642857142857,989.7241498807526,7897.642857142857,7775.857142857143,4,2,11
421,1,0,0,0,6772.0,7757.5,8529.5,7429.0,7472.714285714285,640.595091636361,7472.714285714285,7595.5,5,2,12
422,1,0,0,0,9331.0,6772.0,6929.0,7953.5,7587.214285714285,885.7040917232273,7587.214285714285,7610.071428571428,6,2,13
423,0,0,0,0,9042.5,9331.0,6879.5,8381.833333333334,7889.142857142857,979.2271490945527,7889.142857142857,7767.178571428572,0,2,14
424,0,0,0,0,6939.0,9042.5,7684.0,8437.5,7897.642857142857,969.2094594000371,7897.642857142857,7736.25,1,2,15
425,0,0,0,0,7026.0,6939.0,7757.5,7669.166666666667,7803.642857142857,1023.7567954306872,7803.642857142857,7746.571428571428,2,2,16
426,0,0,0,0,6992.0,7026.0,7757.5,6985.666666666667,7694.285714285715,1069.3759806986827,7694.285714285715,7738.678571428572,3,2,17
427,0,0,0,0,7132.0,6992.0,6772.0,7050.0,7604.928571428572,1089.1637628846186,7604.928571428572,7751.285714285715,4,2,18
428,1,0,0,0,6986.0,7132.0,9331.0,7036.666666666667,7635.5,1064.6146799038122,7635.5,7554.107142857143,5,2,19
429,1,0,0,0,9243.5,6986.0,9042.5,7787.166666666667,7623.0,1041.6554532729922,7623.0,7605.107142857143,6,2,20
430,0,0,0,0,9091.5,9243.5,6939.0,8440.333333333334,7630.0,1052.8885268631384,7630.0,7759.571428571428,0,2,21
431,0,0,0,0,6696.5,9091.5,7026.0,8343.833333333334,7595.357142857143,1082.973211206309,7595.357142857143,7746.5,1,2,22
432,0,0,0,0,6950.0,6696.5,6992.0,7579.333333333333,7584.5,1089.9907491962313,7584.5,7694.071428571428,2,2,23
433,0,0,0,0,7138.5,6950.0,7132.0,6928.333333333333,7605.428571428572,1078.0594227813456,7605.428571428572,7649.857142857143,3,2,24
434,0,0,0,0,6976.0,7138.5,6986.0,7021.5,7583.142857142857,1091.0119046969673,7583.142857142857,7594.035714285715,4,2,25
435,1,0,0,0,7167.5,6976.0,9243.5,7094.0,7609.071428571428,1076.515614864758,7609.071428571428,7622.285714285715,5,2,26
436,1,0,0,0,8798.0,7167.5,9091.5,7647.166666666667,7545.428571428572,971.8673361357745,7545.428571428572,7584.214285714285,6,2,27
437,0,0,0,0,9364.0,8798.0,6696.5,8443.166666666666,7584.357142857143,1046.6943088555056,7584.357142857143,7607.178571428572,0,2,28
438,0,0,0,0,7155.0,9364.0,6950.0,8439.0,7649.857142857143,994.9404803925909,7649.857142857143,7622.607142857143,1,3,1
439,0,0,0,0,5922.0,7155.0,7138.5,7480.333333333333,7503.0,1175.0291131145193,7503.0,7543.75,2,3,2
440,0,0,0,0,6844.5,5922.0,6976.0,6640.5,7461.0,1195.3085027166387,7461.0,7533.214285714285,3,3,3
441,0,0,0,0,7380.5,6844.5,7167.5,6715.666666666667,7518.785714285715,1177.6003445263586,7518.785714285715,7550.964285714285,4,3,4
442,1,0,0,0,7403.5,7380.5,8798.0,7209.5,7552.5,1169.2154064442936,7552.5,7580.785714285715,5,3,5
443,1,0,0,0,8753.0,7403.5,9364.0,7845.666666666667,7546.071428571428,1161.323147268227,7546.071428571428,7545.75,6,3,6
444,0,0,0,0,8961.0,8753.0,7155.0,8372.5,7488.5,1061.9154078048591,7488.5,7536.428571428572,0,3,7
445,0,0,0,0,7135.0,8961.0,5922.0,8283.0,7485.642857142857,1062.9886215401539,7485.642857142857,7567.75,1,3,8
446,0,0,0,0,7025.0,7135.0,6844.5,7707.0,7643.214285714285,853.7252122874596,7643.214285714285,7573.107142857143,2,3,9
447,0,0,0,0,8161.0,7025.0,7380.5,7440.333333333333,7831.285714285715,791.163903011636,7831.285714285715,7646.142857142857,3,3,10
448,0,0,0,0,6720.5,8161.0,7403.5,7302.166666666667,7737.0,887.3227992112182,7737.0,7627.892857142857,4,3,11
449,1,0,0,0,6641.0,6720.5,8753.0,7174.166666666667,7628.071428571428,977.3251091871368,7628.071428571428,7590.285714285715,5,3,12
450,1,0,0,0,9232.5,6641.0,8961.0,7531.333333333333,7696.571428571428,1080.653136941259,7696.571428571428,7621.321428571428,6,3,13
451,0,0,0,0,9291.5,9232.5,7135.0,8388.333333333334,7743.785714285715,1150.092780936363,7743.785714285715,7616.142857142857,0,3,14
452,0,0,0,0,7030.0,9291.5,7025.0,8518.0,7728.785714285715,1159.9982348098363,7728.785714285715,7607.214285714285,1,3,15
453,0,0,0,0,7194.5,7030.0,8161.0,7838.666666666667,7753.0,1144.5245009755647,7753.0,7698.107142857143,2,3,16
454,0,0,0,0,7406.5,7194.5,6720.5,7210.333333333333,7645.214285714285,1135.186616711955,7645.214285714285,7738.25,3,3,17
455,0,1,0,0,7059.0,7406.5,6641.0,7220.0,7693.571428571428,1095.754969133603,7693.571428571428,7715.285714285715,4,3,18
456,0,0,0,0,10873.5,7059.0,9232.5,8446.333333333334,8298.214285714286,1508.2529589214405,8298.214285714286,7963.142857142857,4,3,18
457,1,0,0,0,10873.5,10873.5,9291.5,9602.0,8532.642857142857,1780.6118497650903,8532.642857142857,8114.607142857143,5,3,19
458,1,0,0,0,9306.0,10873.5,7030.0,10351.0,8534.714285714286,1781.6499108303942,8534.714285714286,8139.25,6,3,20
459,0,0,0,0,9105.0,9306.0,7194.5,9761.5,8831.142857142857,1657.8917263170508,8831.142857142857,8279.964285714286,0,3,21
460,0,0,0,0,7116.5,9105.0,7406.5,8509.166666666666,8820.0,1670.9359153879564,8820.0,8286.5,1,3,22
461,0,0,0,0,6846.5,7116.5,7059.0,7689.333333333333,8740.0,1760.8748299259432,8740.0,8192.607142857143,2,3,23
462,0,0,0,0,7579.5,6846.5,10873.5,7180.833333333333,8814.357142857143,1687.5217212006085,8814.357142857143,8253.964285714286,3,3,24
463,0,0,0,0,7194.5,7579.5,10873.5,7206.833333333333,8288.785714285714,1502.0357257497615,8288.785714285714,8293.5,4,3,25
464,1,0,0,0,7252.5,7194.5,9306.0,7342.166666666667,7771.5,1004.7152581702077,7771.5,8152.071428571428,5,3,26
465,1,0,0,0,9558.0,7252.5,9105.0,8001.666666666667,7807.5,1071.1782064624113,7807.5,8171.107142857143,6,3,27
466,0,0,0,0,9566.0,9558.0,7116.5,8792.166666666666,7873.357142857143,1173.5269033376153,7873.357142857143,8352.25,0,3,28
467,0,0,0,0,6912.0,9566.0,6846.5,8678.666666666666,7844.142857142857,1197.8030484420933,7844.142857142857,8332.07142857143,1,3,29
468,0,0,0,0,7118.0,6912.0,7579.5,7865.333333333333,7882.928571428572,1164.0342717095214,7882.928571428572,8311.464285714286,2,3,30
469,0,0,0,0,7023.5,7118.0,7194.5,7017.833333333333,7803.5,1206.3886189781583,7803.5,8308.92857142857,3,3,31
470,0,0,1,0,6799.0,7023.5,7252.5,6980.166666666667,7747.0,1248.2010054474504,7747.0,8017.892857142857,4,4,1
471,1,0,1,0,7669.5,6799.0,9558.0,7164.0,7806.571428571428,1230.4923956344933,7806.571428571428,7789.035714285715,5,4,2
472,1,0,1,0,10513.0,7669.5,9566.0,8327.166666666666,7943.0,1483.8931621470258,7943.0,7875.25,6,4,3
473,0,0,1,0,9730.0,10513.0,6912.0,9304.166666666666,7966.428571428572,1514.7624244022509,7966.428571428572,7919.892857142857,0,4,4
474,0,0,1,0,7848.5,9730.0,7118.0,9363.833333333334,8100.214285714285,1445.9038942573632,8100.214285714285,7972.178571428572,1,4,5
475,0,0,1,0,7432.5,7848.5,7023.5,8337.0,8145.142857142857,1414.8495713410127,8145.142857142857,8014.035714285715,2,4,6
476,0,0,1,0,7510.5,7432.5,6799.0,7597.166666666667,8214.714285714286,1361.4700038666338,8214.714285714286,8009.107142857143,3,4,7
477,0,0,1,0,8411.5,7510.5,7669.5,7784.833333333333,8445.07142857143,1210.0020808719023,8445.07142857143,8096.035714285715,4,4,8
478,1,0,1,0,6744.5,8411.5,10513.0,7555.5,8312.92857142857,1351.1001822148482,8312.92857142857,8059.75,5,4,9
479,1,0,1,0,9889.0,6744.5,9730.0,8348.333333333334,8223.785714285714,1193.097643990331,8223.785714285714,8083.392857142857,6,4,10
480,0,0,1,0,9572.5,9889.0,7848.5,8735.333333333334,8201.285714285714,1161.012268710059,8201.285714285714,8083.857142857143,0,4,11
481,0,0,1,0,7743.5,9572.5,7432.5,9068.333333333334,8186.285714285715,1166.992711243424,8186.285714285715,8143.25,1,4,12
482,0,0,1,0,7903.5,7743.5,7510.5,8406.5,8253.57142857143,1129.256039337844,8253.57142857143,8199.357142857143,2,4,13
483,0,1,1,0,7977.0,7903.5,8411.5,7874.666666666667,8320.214285714286,1091.2197249386954,8320.214285714286,8267.464285714286,3,4,14
484,0,0,1,0,11140.0,7977.0,6744.5,9006.833333333334,8710.0,1528.8280369834679,8710.0,8577.535714285714,3,4,14
486,0,0,1,0,11140.0,11140.0,9889.0,10085.666666666666,9337.92857142857,1489.1575198909275,9337.92857142857,8825.42857142857,4,4,15
485,0,1,1,0,11375.5,11140.0,9572.5,11218.5,9550.285714285714,1675.2059290612576,9550.285714285714,8887.035714285714,4,4,15
487,1,0,1,0,11375.5,11375.5,7743.5,11297.0,9807.857142857143,1812.1994857604864,9807.857142857143,9004.57142857143,5,4,16
488,1,0,1,0,10203.5,11375.5,7903.5,10984.833333333334,10159.285714285714,1567.1019126917085,10159.285714285714,9172.785714285714,6,4,17
489,0,0,1,0,9784.5,10203.5,7977.0,10454.5,10428.0,1243.7372444907523,10428.0,9340.785714285714,0,4,18
490,0,0,1,0,7595.0,9784.5,11140.0,9194.333333333334,10373.42857142857,1371.066234376638,10373.42857142857,9346.82142857143,1,4,19
491,0,0,1,0,7624.5,7595.0,11140.0,8334.666666666666,9871.214285714286,1657.4266162021581,9871.214285714286,9290.607142857143,2,4,20
492,0,0,1,0,7649.0,7624.5,11375.5,7622.833333333333,9372.5,1735.4051160080023,9372.5,9355.214285714286,3,4,21
493,0,0,1,0,7303.5,7649.0,11375.5,7525.666666666667,8790.785714285714,1631.4511397613576,8790.785714285714,9170.535714285714,4,4,22
494,1,0,1,0,7740.0,7303.5,10203.5,7564.166666666667,8271.42857142857,1190.5934594622668,8271.42857142857,9039.642857142857,5,4,23
495,1,0,1,0,10035.5,7740.0,9784.5,8359.666666666666,8247.42857142857,1146.0143043236098,8247.42857142857,9203.357142857143,6,4,24
496,0,0,1,0,9874.5,10035.5,7595.0,9216.666666666666,8260.285714285714,1166.4553448069128,8260.285714285714,9344.142857142857,0,4,25
497,0,0,1,0,7897.0,9874.5,7624.5,9269.0,8303.42857142857,1143.0989104393648,8303.42857142857,9338.42857142857,1,4,26
498,0,0,1,0,7567.5,7897.0,7649.0,8446.333333333334,8295.285714285714,1148.9294603072672,8295.285714285714,9083.25,2,4,27
499,0,0,1,0,7568.0,7567.5,7303.5,7677.5,8283.714285714286,1156.9035849032311,8283.714285714286,8828.107142857143,3,4,28
500,0,0,1,0,8091.0,7568.0,7740.0,7742.166666666667,8396.214285714286,1081.5328958297812,8396.214285714286,8593.5,4,4,29
501,1,0,1,0,7905.0,8091.0,10035.5,7854.666666666667,8419.785714285714,1066.5415626040801,8419.785714285714,8345.607142857143,5,4,30
502,1,0,1,0,10304.0,7905.0,9874.5,8766.666666666666,8458.142857142857,1136.8448558138994,8458.142857142857,8352.785714285714,6,5,1
503,0,0,1,0,9455.0,10304.0,7897.0,9221.333333333334,8398.214285714286,1058.0653672758685,8398.214285714286,8329.25,0,5,2
504,0,0,1,0,7654.5,9455.0,7567.5,9137.833333333334,8363.57142857143,1080.9338720358112,8363.57142857143,8333.5,1,5,3
505,0,0,1,0,8099.0,7654.5,7568.0,8402.833333333334,8439.5,1033.313480992118,8439.5,8367.392857142857,2,5,4
506,0,0,1,0,8214.5,8099.0,8091.0,7989.333333333333,8531.857142857143,969.348953090266,8531.857142857143,8407.785714285714,3,5,5
507,0,0,1,0,8011.5,8214.5,7905.0,8108.333333333333,8520.5,975.8191430793165,8520.5,8458.357142857143,4,5,6
508,1,0,1,0,8099.5,8011.5,10304.0,8108.5,8548.285714285714,957.9782903395867,8548.285714285714,8484.035714285714,5,5,7
509,1,0,1,0,9559.5,8099.5,9455.0,8556.833333333334,8441.92857142857,749.1298523716259,8441.92857142857,8450.035714285714,6,5,8
510,0,0,1,0,9406.0,9559.5,7654.5,9021.666666666666,8434.92857142857,738.235533133566,8434.92857142857,8416.57142857143,0,5,9
512,0,1,1,0,8143.5,9406.0,8099.0,9036.333333333334,8504.785714285714,672.2663074223556,8504.785714285714,8434.17857142857,1,5,10
511,0,0,1,0,8587.0,8143.5,8214.5,8712.166666666666,8574.5,648.0391577675332,8574.5,8507.0,1,5,10
513,0,0,1,0,8587.0,8587.0,8011.5,8439.166666666666,8627.714285714286,628.5515662446697,8627.714285714286,8579.785714285714,2,5,11
514,0,0,1,0,6895.5,8587.0,8099.5,8023.166666666667,8468.285714285714,895.6735294897468,8468.285714285714,8494.392857142857,3,5,12
515,0,0,1,0,7603.5,6895.5,9559.5,7695.333333333333,8397.42857142857,947.8126321770203,8397.42857142857,8472.857142857143,4,5,13
516,1,0,1,0,7687.5,7603.5,9406.0,7395.5,8130.0,820.8791019389116,8130.0,8285.964285714286,5,5,14
517,1,0,1,0,10089.0,7687.5,8143.5,8460.0,8227.57142857143,1015.3750304104345,8227.57142857143,8331.25,6,5,15
518,0,0,1,0,10021.5,10089.0,8587.0,9266.0,8495.857142857143,1217.4556704553397,8495.857142857143,8500.32142857143,0,5,16
519,0,0,1,0,7514.0,10021.5,8587.0,9208.166666666666,8342.57142857143,1270.4625610570597,8342.57142857143,8458.535714285714,1,5,17
520,0,0,1,0,7382.0,7514.0,6895.5,8305.833333333334,8170.428571428572,1312.7560521212572,8170.428571428572,8399.07142857143,2,5,18
521,0,0,1,0,7627.5,7382.0,7603.5,7507.833333333333,8275.0,1220.1607134581525,8275.0,8371.642857142857,3,5,19
522,0,0,1,0,8015.0,7627.5,7687.5,7674.833333333333,8333.785714285714,1192.0046440465806,8333.785714285714,8365.607142857143,4,5,20
523,1,0,1,0,7796.5,8015.0,10089.0,7813.0,8349.357142857143,1182.8316206701559,8349.357142857143,8239.67857142857,5,5,21
524,1,0,1,0,10062.0,7796.5,10021.5,8624.5,8345.5,1176.2389213081008,8345.5,8286.535714285714,6,5,22
525,0,0,1,0,10340.5,10062.0,7514.0,9399.666666666666,8391.07142857143,1255.5038639450693,8391.07142857143,8443.464285714286,0,5,23
526,0,0,1,0,7582.5,10340.5,7382.0,9328.333333333334,8400.857142857143,1247.7715373913034,8400.857142857143,8371.714285714286,1,5,24
527,0,0,1,0,7520.0,7582.5,7627.5,8481.0,8420.57142857143,1229.9540448248465,8420.57142857143,8295.5,2,5,25
528,0,0,1,0,7556.5,7520.0,8015.0,7553.0,8410.42857142857,1237.8515469881677,8410.42857142857,8342.714285714286,3,5,26
529,0,0,1,0,7846.5,7556.5,7796.5,7641.0,8386.357142857143,1248.4159534615014,8386.357142857143,8360.07142857143,4,5,27
530,1,0,1,0,8129.5,7846.5,10062.0,7844.166666666667,8433.92857142857,1228.3767889838746,8433.92857142857,8391.642857142857,5,5,28
531,1,0,1,0,9988.0,8129.5,10340.5,8654.666666666666,8423.357142857143,1212.2428495109898,8423.357142857143,8384.42857142857,6,5,29
532,0,0,1,0,9919.0,9988.0,7582.5,9345.5,8363.142857142857,1107.0476395307126,8363.142857142857,8377.107142857143,0,5,30
533,0,0,1,0,7687.0,9919.0,7520.0,9198.0,8378.07142857143,1095.409566804885,8378.07142857143,8389.464285714286,1,5,31
534,0,0,1,0,7958.0,7687.0,7556.5,8521.333333333334,8440.642857142857,1049.7856810752016,8440.642857142857,8430.607142857143,2,6,1
535,0,0,1,0,7906.5,7958.0,7846.5,7850.5,8490.642857142857,1008.1666410819826,8490.642857142857,8450.535714285714,3,6,2
536,0,0,1,0,8210.0,7906.5,8129.5,8024.833333333333,8542.57142857143,978.3799717122544,8542.57142857143,8464.464285714286,4,6,3
537,1,0,1,0,8083.5,8210.0,9988.0,8066.666666666667,8536.0,981.7654590923023,8536.0,8484.964285714286,5,6,4
538,1,0,1,0,9966.0,8083.5,9919.0,8753.166666666666,8532.857142857143,976.3629240829773,8532.857142857143,8478.107142857143,6,6,5
539,0,0,1,0,9570.5,9966.0,7687.0,9206.666666666666,8483.07142857143,899.7840217042844,8483.07142857143,8423.107142857143,0,6,6
540,0,0,1,0,7575.0,9570.5,7958.0,9037.166666666666,8467.07142857143,917.127736858032,8467.07142857143,8422.57142857143,1,6,7
541,0,0,1,0,7630.0,7575.0,7906.5,8258.5,8420.214285714286,955.0659164486777,8420.214285714286,8430.42857142857,2,6,8
542,0,0,1,0,8119.0,7630.0,8210.0,7774.666666666667,8450.57142857143,939.2623181949767,8450.57142857143,8470.607142857143,3,6,9
543,0,0,1,0,7757.0,8119.0,8083.5,7835.333333333333,8385.857142857143,973.5787382250375,8385.857142857143,8464.214285714286,4,6,10
544,1,0,1,0,7711.0,7757.0,9966.0,7862.333333333333,8332.642857142857,1002.6068818454487,8332.642857142857,8434.32142857143,5,6,11
545,1,0,1,0,10052.0,7711.0,9570.5,8506.666666666666,8344.92857142857,1026.206624279112,8344.92857142857,8438.892857142857,6,6,12
546,0,0,1,0,9514.0,10052.0,7575.0,9092.333333333334,8336.857142857143,1015.1228872360828,8336.857142857143,8409.964285714286,0,6,13
547,0,0,1,0,8026.0,9514.0,7630.0,9197.333333333334,8401.285714285714,972.1107128796007,8401.285714285714,8434.17857142857,1,6,14
548,0,0,1,0,7596.5,8026.0,8119.0,8378.833333333334,8396.5,976.6126407128096,8396.5,8408.357142857143,2,6,15
549,0,0,1,0,7909.0,7596.5,7757.0,7843.833333333333,8366.5,989.6955339901489,8366.5,8408.535714285714,3,6,16
550,0,0,1,0,7866.0,7909.0,7711.0,7790.5,8382.07142857143,979.3106601317407,8382.07142857143,8383.964285714286,4,6,17
551,1,0,1,0,7828.5,7866.0,10052.0,7867.833333333333,8398.857142857143,966.8185246073107,8398.857142857143,8365.75,5,6,18
552,1,0,1,0,10148.0,7828.5,9514.0,8614.166666666666,8412.57142857143,994.4622679523845,8412.57142857143,8378.75,6,6,19
553,0,0,1,0,9959.0,10148.0,8026.0,9311.833333333334,8476.142857142857,1086.5647976645755,8476.142857142857,8406.5,0,6,20
554,0,0,1,0,7985.5,9959.0,7596.5,9364.166666666666,8470.357142857143,1089.4651483750454,8470.357142857143,8435.82142857143,1,6,21
555,0,0,1,0,7863.5,7985.5,7909.0,8602.666666666666,8508.5,1057.9910995215027,8508.5,8452.5,2,6,22
556,0,0,1,0,8018.0,7863.5,7866.0,7955.666666666667,8524.07142857143,1048.4563028794626,8524.07142857143,8445.285714285714,3,6,23
557,0,0,1,0,8143.5,8018.0,7828.5,8008.333333333333,8563.714285714286,1024.3973373461877,8563.714285714286,8472.892857142857,4,6,24
558,1,0,1,0,7931.0,8143.5,10148.0,8030.833333333333,8578.357142857143,1012.8035229947271,8578.357142857143,8488.607142857143,5,6,25
559,1,0,1,0,10005.0,7931.0,9959.0,8693.166666666666,8557.92857142857,976.6640256749877,8557.92857142857,8485.25,6,6,26
560,0,0,1,0,10232.5,10005.0,7985.5,9389.5,8597.0,1045.126627096795,8597.0,8536.57142857143,0,6,27
561,0,0,1,0,8204.5,10232.5,7863.5,9480.666666666666,8628.285714285714,1026.889350463474,8628.285714285714,8549.32142857143,1,6,28
562,0,0,1,0,7718.0,8204.5,8018.0,8718.333333333334,8607.5,1046.24001389104,8607.5,8558.0,2,6,29
563,0,0,1,0,7878.0,7718.0,8143.5,7933.5,8587.5,1060.6263086812069,8587.5,8555.785714285714,3,6,30
564,0,0,0,1,7729.0,7878.0,7931.0,7775.0,8528.285714285714,1100.3719771492235,8528.285714285714,8546.0,4,7,1
565,1,0,0,1,6492.5,7729.0,10005.0,7366.5,8322.785714285714,1338.9655477626306,8322.785714285714,8450.57142857143,5,7,2
566,1,0,0,1,9016.5,6492.5,10232.5,7746.0,8181.571428571428,1173.937584533773,8181.571428571428,8369.75,6,7,3
567,0,0,0,1,8593.0,9016.5,8204.5,8034.0,7947.357142857143,800.8066617628967,7947.357142857143,8272.17857142857,0,7,4
568,0,0,0,1,6075.0,8593.0,7718.0,7894.833333333333,7643.142857142857,1051.9444184574677,7643.142857142857,8135.714285714285,1,7,5
569,0,0,0,1,6999.0,6075.0,7878.0,7222.333333333333,7540.428571428572,1078.1919444364369,7540.428571428572,8073.964285714285,2,7,6
570,0,0,0,1,7147.0,6999.0,7729.0,6740.333333333333,7436.0,1075.4442105474373,7436.0,8011.75,3,7,7
571,0,0,0,1,6459.5,7147.0,6492.5,6868.5,7254.642857142857,1123.755004226367,7254.642857142857,7891.464285714285,4,7,8
572,1,0,0,1,7288.0,6459.5,9016.5,6964.833333333333,7368.285714285715,1072.9088131936326,7368.285714285715,7845.535714285715,5,7,9
573,1,0,0,1,8356.0,7288.0,8593.0,7367.833333333333,7273.928571428572,922.2658884766433,7273.928571428572,7727.75,6,7,10
574,0,0,0,1,8140.0,8356.0,6075.0,7928.0,7209.214285714285,825.0516073324716,7209.214285714285,7578.285714285715,0,7,11
575,0,0,0,1,7148.5,8140.0,6999.0,7881.5,7362.571428571428,662.9324015671705,7362.571428571428,7502.857142857143,1,7,12
576,0,0,0,1,6288.0,7148.5,7147.0,7192.166666666667,7261.0,773.2160651029736,7261.0,7400.714285714285,2,7,13
577,0,0,0,1,6886.5,6288.0,6459.5,6774.333333333333,7223.785714285715,785.7839427997341,7223.785714285715,7329.892857142857,3,7,14
578,0,0,0,1,6454.5,6886.5,7288.0,6543.0,7223.071428571428,786.5963295835271,7223.071428571428,7238.857142857143,4,7,15
579,1,0,0,1,6896.0,6454.5,8356.0,6745.666666666667,7167.071428571428,795.1111782098617,7167.071428571428,7267.678571428572,5,7,16
580,1,0,0,1,8742.0,6896.0,8140.0,7364.166666666667,7222.214285714285,898.032518766384,7222.214285714285,7248.071428571428,6,7,17
581,0,0,0,1,8840.5,8742.0,7148.5,8159.5,7322.285714285715,1044.4450223740357,7322.285714285715,7265.75,0,7,18
582,0,0,0,1,6743.5,8840.5,6288.0,8108.666666666667,7264.428571428572,1066.6576859740953,7264.428571428572,7313.5,1,7,19
583,0,0,0,1,6575.0,6743.5,6886.5,7386.333333333333,7305.428571428572,1027.6740496776918,7305.428571428572,7283.214285714285,2,7,20
584,0,0,0,1,6709.5,6575.0,6454.5,6676.0,7280.142857142857,1041.7803557006644,7280.142857142857,7251.964285714285,3,7,21
585,0,0,0,1,6695.0,6709.5,6896.0,6659.833333333333,7314.5,1013.5976354879,7314.5,7268.785714285715,4,7,22
586,1,0,0,1,6530.0,6695.0,8742.0,6644.833333333333,7262.214285714285,1047.6515346694391,7262.214285714285,7214.642857142857,5,7,23
587,1,0,0,1,9226.5,6530.0,8840.5,7483.833333333333,7331.428571428572,1170.5099112698483,7331.428571428572,7276.821428571428,6,7,24
588,0,0,0,1,9039.0,9226.5,6743.5,8265.166666666666,7359.785714285715,1214.7314812042075,7359.785714285715,7341.035714285715,0,7,25
589,0,0,0,1,6756.5,9039.0,6575.0,8340.666666666666,7361.642857142857,1213.641686354395,7361.642857142857,7313.035714285715,1,7,26
590,0,0,0,1,6828.0,6756.5,6709.5,7541.166666666667,7397.785714285715,1189.8445576748964,7397.785714285715,7351.607142857143,2,7,27
591,0,0,0,1,6859.0,6828.0,6695.0,6814.5,7419.142857142857,1176.7002136725996,7419.142857142857,7349.642857142857,3,7,28
592,0,0,0,1,6777.5,6859.0,6530.0,6821.5,7430.928571428572,1168.6238854799628,7430.928571428572,7372.714285714285,4,7,29
593,1,0,0,1,6686.0,6777.5,9226.5,6774.166666666667,7453.214285714285,1149.917419395224,7453.214285714285,7357.714285714285,5,7,30
594,1,0,0,1,8795.0,6686.0,9039.0,7419.5,7391.571428571428,1045.8734957190647,7391.571428571428,7361.5,6,7,31
595,0,0,0,1,8911.0,8795.0,6756.5,8130.666666666667,7373.285714285715,1012.8680342284979,7373.285714285715,7366.535714285715,0,8,1
596,0,0,0,1,6771.0,8911.0,6828.0,8159.0,7375.357142857143,1011.4101836168184,7375.357142857143,7368.5,1,8,2
597,0,0,0,1,6884.0,6771.0,6859.0,7522.0,7383.357142857143,1006.5690369718677,7383.357142857143,7390.571428571428,2,8,3
598,0,0,0,1,6358.0,6884.0,6777.5,6671.0,7311.785714285715,1066.117326921338,7311.785714285715,7365.464285714285,3,8,4
599,0,0,0,1,7041.0,6358.0,6686.0,6761.0,7349.428571428572,1048.6166851528485,7349.428571428572,7390.178571428572,4,8,5
600,1,0,0,1,7418.0,7041.0,8795.0,6939.0,7454.0,1007.1080709966863,7454.0,7453.607142857143,5,8,6
601,1,0,0,1,8612.0,7418.0,8911.0,7690.333333333333,7427.857142857143,968.1166301245983,7427.857142857143,7409.714285714285,6,8,7
602,0,0,0,1,8171.5,8612.0,6771.0,8067.166666666667,7322.214285714285,806.0880771325382,7322.214285714285,7347.75,0,8,8
603,0,0,0,1,6748.0,8171.5,6884.0,7843.833333333333,7318.928571428572,808.7518381520257,7318.928571428572,7347.142857142857,1,8,9
604,0,0,0,1,6173.0,6748.0,6358.0,7030.833333333333,7217.357142857143,910.7002211799081,7217.357142857143,7300.357142857143,2,8,10
605,0,0,0,1,6802.5,6173.0,7041.0,6574.5,7280.857142857143,854.5598630428431,7280.857142857143,7296.321428571428,3,8,11
606,0,1,0,1,6889.0,6802.5,7418.0,6621.5,7259.142857142857,863.554221144877,7259.142857142857,7304.285714285715,3,8,11
607,0,0,0,1,6889.0,6889.0,8612.0,6860.166666666667,7183.571428571428,870.4546909791504,7183.571428571428,7318.785714285715,4,8,12
608,1,0,0,1,6821.0,6889.0,8171.5,6866.333333333333,6927.714285714285,602.6272934093546,6927.714285714285,7177.785714285715,5,8,13
609,1,0,0,1,8691.5,6821.0,6748.0,7467.166666666667,7002.0,785.7338926124943,7002.0,7162.107142857143,6,8,14
610,0,1,0,1,9052.0,8691.5,6173.0,8188.166666666667,7331.142857142857,1086.577605538205,7331.142857142857,7325.035714285715,0,8,15
611,0,0,0,1,10337.0,9052.0,6802.5,9360.166666666666,7926.0,1431.8288130918515,7926.0,7571.678571428572,0,8,15
612,0,0,0,1,10337.0,10337.0,6889.0,9908.666666666666,8430.92857142857,1584.6556520942734,8430.92857142857,7855.892857142857,1,8,16
613,0,0,0,1,6996.0,10337.0,6889.0,9223.333333333334,8446.214285714286,1567.7288205432553,8446.214285714286,7852.678571428572,2,8,17
614,0,0,0,1,6696.5,6996.0,6821.0,8009.833333333333,8418.714285714286,1600.9336821873494,8418.714285714286,7801.142857142857,3,8,18
615,0,0,0,1,6645.0,6696.5,8691.5,6779.166666666667,8393.57142857143,1631.3020471536404,8393.57142857143,7660.642857142857,4,8,19
616,1,0,0,1,6653.0,6645.0,9052.0,6664.833333333333,8102.357142857143,1747.0959407515384,8102.357142857143,7552.178571428572,5,8,20
617,1,0,0,1,9163.5,6653.0,10337.0,7487.166666666667,8118.285714285715,1757.6732692478995,8118.285714285715,7724.714285714285,6,8,21
618,0,0,0,1,8710.5,9163.5,10337.0,8175.666666666667,7885.928571428572,1504.8027398015672,7885.928571428572,7905.964285714285,0,8,22
619,0,0,0,1,6749.0,8710.5,6996.0,8207.666666666666,7373.357142857143,1082.6154177994783,7373.357142857143,7902.142857142857,1,8,23
620,0,0,0,1,6773.5,6749.0,6696.5,7411.0,7341.571428571428,1098.6882113294384,7341.571428571428,7893.892857142857,2,8,24
